sport_key,sport,market,side,event_id,american_odds,model_prob,sized_prob,fair_prob,closing_fair_prob,edge_pct,edge_pct_raw,shrinkage_alpha,ev_pct,bet_pct,bet_usd,outcome,pnl,clv_prob_pts,clv_pct,signals,sig_sharp,sig_rlm,sig_fade,n_signals
basketball_nba,NBA,totals,Over,c3531530e77a4ada542bdbff23de5409,-105.0,0.5997845571709403,0.5521824947818792,0.504580432392818,0.504580432392818,4.76,9.52,0.5,7.81,0.020493528575713096,204.93528575713097,1,195.176462625839,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,c361a0b8c035a055bd9497b52674e3fb,-108.0,0.5823139610717597,0.5468880336742046,0.5114621062766493,0.5114621062766493,3.54,7.09,0.5,5.33,0.014381777510586391,143.81777510586392,1,133.16460657950364,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,d146e10295545e18ac8915a1f5860317,-106.0,0.6272467888291676,0.5615172444567068,0.495787700084246,0.495787700084246,6.57,13.15,0.5,9.13,0.024181380895204007,241.81380895204006,0,-241.81380895204006,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,d1938a9c13602a661e894f996f2680e8,-110.0,0.5980084150684667,0.5535871589549484,0.5091659028414299,0.5091659028414299,4.44,8.88,0.5,5.68,0.015633258451347897,156.33258451347896,1,142.12053137588998,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,d749c50ad2a2660df91f9dc1b8e20d78,-105.0,0.6227782154030347,0.5613891077015174,0.5,0.5,6.14,12.28,0.5,9.6,0.025211917697027658,252.11917697027658,0,-252.11917697027658,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,d94d967f8600a3fb8b869f32c31a7357,-115.0,0.591005980344964,0.5455029901724819,0.5,0.5,4.55,9.1,0.5,1.99,0.00570785721770902,57.0785721770902,0,-57.0785721770902,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,d94d967f8600a3fb8b869f32c31a7357,-104.0,0.588706919125114,0.544353459562557,0.5,0.5,4.44,8.87,0.5,6.78,0.017620264376904088,176.2026437690409,1,169.4256190086932,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,e4d639b6c49e5fd0accc6e80636e88fe,-110.0,0.6233040562793452,0.5571972882964794,0.4910905203136137,0.4910905203136137,6.61,13.22,0.5,6.37,0.017528576355651693,175.28576355651694,0,-175.28576355651694,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Over,f61ea629819d5176316c94a379c02ad2,-108.0,0.5948208739322368,0.5485553877332354,0.5022899015342339,0.5022899015342339,4.63,9.25,0.5,5.65,0.015248801621282435,152.48801621282433,0,-152.48801621282433,0.0,0.0,CLV_MODEL,0,0,0,0
basketball_nba,NBA,totals,Under,f61ea629819d5176316c94a379c02ad2,-105.0,0.5750715328511707,0.5363908156584684,0.4977100984657659,0.4977100984657659,3.87,7.74,0.5,4.72,0.012400293024965023,124.00293024965023,1,118.0980288091907,0.0,0.0,CLV_MODEL,0,0,0,0
